Channel,Gain,Time (sec),Time (hr),Well,Measurement,Units,Excitation,Emission,Extract,Tetratcycline concentration (ug/mL),Replicate,ChanStr 
deGFP,61,9197,2.5547222222222223,L2,8.13169502205419,uM,485,515,DAJ_MK_MY,0,1,deGFP61485515
deGFP,61,9197,2.5547222222222223,L3,8.195967233774416,uM,485,515,DAJ_MK_MY,0,2,deGFP61485515
deGFP,61,9197,2.5547222222222223,L4,8.129804662885949,uM,485,515,DAJ_MK_MY,0,3,deGFP61485515
deGFP,61,9197,2.5547222222222223,L5,7.031505986137366,uM,485,515,DAJ_MK_MY,0.2,1,deGFP61485515
deGFP,61,9197,2.5547222222222223,L6,7.144927536231885,uM,485,515,DAJ_MK_MY,0.2,2,deGFP61485515
deGFP,61,9197,2.5547222222222223,L7,7.303717706364209,uM,485,515,DAJ_MK_MY,0.2,3,deGFP61485515
deGFP,61,9197,2.5547222222222223,L8,3.6181474480151232,uM,485,515,DAJ_MK_MY,2,1,deGFP61485515
deGFP,61,9197,2.5547222222222223,L9,3.584120982986767,uM,485,515,DAJ_MK_MY,2,2,deGFP61485515
deGFP,61,9197,2.5547222222222223,L10,3.52930056710775,uM,485,515,DAJ_MK_MY,2,3,deGFP61485515
deGFP,61,9197,2.5547222222222223,L11,0.851291745431632,uM,485,515,DAJ_MK_MY,20,1,deGFP61485515
deGFP,61,9197,2.5547222222222223,L12,0.8204158790170132,uM,485,515,DAJ_MK_MY,20,2,deGFP61485515
deGFP,61,9197,2.5547222222222223,L13,0.9035916824196597,uM,485,515,DAJ_MK_MY,20,3,deGFP61485515
deGFP,61,9197,2.5547222222222223,L14,0.06112161310649024,uM,485,515,DAJ_MK_MY,200,1,deGFP61485515
deGFP,61,9197,2.5547222222222223,L15,0.05986137366099559,uM,485,515,DAJ_MK_MY,200,2,deGFP61485515
deGFP,61,9197,2.5547222222222223,L16,0.06049149338374291,uM,485,515,DAJ_MK_MY,200,3,deGFP61485515
deGFP,61,9197,2.5547222222222223,L17,0.019533711405166982,uM,485,515,DAJ_MK_MY,500,1,deGFP61485515
deGFP,61,9197,2.5547222222222223,L18,0.02835538752362949,uM,485,515,DAJ_MK_MY,500,2,deGFP61485515
deGFP,61,9197,2.5547222222222223,L19,0.01260239445494644,uM,485,515,DAJ_MK_MY,500,3,deGFP61485515
deGFP,61,9377,2.604722222222222,L2,8.196597353497165,uM,485,515,DAJ_MK_MY,0,1,deGFP61485515
deGFP,61,9377,2.604722222222222,L3,8.298676748582231,uM,485,515,DAJ_MK_MY,0,2,deGFP61485515
deGFP,61,9377,2.604722222222222,L4,8.314429741650914,uM,485,515,DAJ_MK_MY,0,3,deGFP61485515
deGFP,61,9377,2.604722222222222,L5,6.979836168872086,uM,485,515,DAJ_MK_MY,0.2,1,deGFP61485515
deGFP,61,9377,2.604722222222222,L6,7.169502205419029,uM,485,515,DAJ_MK_MY,0.2,2,deGFP61485515
deGFP,61,9377,2.604722222222222,L7,7.41902961562697,uM,485,515,DAJ_MK_MY,0.2,3,deGFP61485515
deGFP,61,9377,2.604722222222222,L8,3.620667926906112,uM,485,515,DAJ_MK_MY,2,1,deGFP61485515
deGFP,61,9377,2.604722222222222,L9,3.6181474480151232,uM,485,515,DAJ_MK_MY,2,2,deGFP61485515
deGFP,61,9377,2.604722222222222,L10,3.5746691871455574,uM,485,515,DAJ_MK_MY,2,3,deGFP61485515
deGFP,61,9377,2.604722222222222,L11,0.867044738500315,uM,485,515,DAJ_MK_MY,20,1,deGFP61485515
deGFP,61,9377,2.604722222222222,L12,0.8468809073724006,uM,485,515,DAJ_MK_MY,20,2,deGFP61485515
deGFP,61,9377,2.604722222222222,L13,0.9149338374291116,uM,485,515,DAJ_MK_MY,20,3,deGFP61485515
deGFP,61,9377,2.604722222222222,L14,0.06049149338374291,uM,485,515,DAJ_MK_MY,200,1,deGFP61485515
deGFP,61,9377,2.604722222222222,L15,0.0516698172652804,uM,485,515,DAJ_MK_MY,200,2,deGFP61485515
deGFP,61,9377,2.604722222222222,L16,0.05671077504725898,uM,485,515,DAJ_MK_MY,200,3,deGFP61485515
deGFP,61,9377,2.604722222222222,L17,0.02772526780088217,uM,485,515,DAJ_MK_MY,500,1,deGFP61485515
deGFP,61,9377,2.604722222222222,L18,0.028985507246376812,uM,485,515,DAJ_MK_MY,500,2,deGFP61485515
deGFP,61,9377,2.604722222222222,L19,0.023944549464398234,uM,485,515,DAJ_MK_MY,500,3,deGFP61485515
deGFP,61,9557,2.6547222222222224,L2,8.33648393194707,uM,485,515,DAJ_MK_MY,0,1,deGFP61485515
deGFP,61,9557,2.6547222222222224,L3,8.337744171392565,uM,485,515,DAJ_MK_MY,0,2,deGFP61485515
deGFP,61,9557,2.6547222222222224,L4,8.33900441083806,uM,485,515,DAJ_MK_MY,0,3,deGFP61485515
deGFP,61,9557,2.6547222222222224,L5,7.08947700063012,uM,485,515,DAJ_MK_MY,0.2,1,deGFP61485515
deGFP,61,9557,2.6547222222222224,L6,7.220541902961562,uM,485,515,DAJ_MK_MY,0.2,2,deGFP61485515
deGFP,61,9557,2.6547222222222224,L7,7.46124763705104,uM,485,515,DAJ_MK_MY,0.2,3,deGFP61485515
deGFP,61,9557,2.6547222222222224,L8,3.6502835538752363,uM,485,515,DAJ_MK_MY,2,1,deGFP61485515
deGFP,61,9557,2.6547222222222224,L9,3.6269691241335855,uM,485,515,DAJ_MK_MY,2,2,deGFP61485515
deGFP,61,9557,2.6547222222222224,L10,3.580970384373031,uM,485,515,DAJ_MK_MY,2,3,deGFP61485515
deGFP,61,9557,2.6547222222222224,L11,0.8695652173913043,uM,485,515,DAJ_MK_MY,20,1,deGFP61485515
deGFP,61,9557,2.6547222222222224,L12,0.8519218651543794,uM,485,515,DAJ_MK_MY,20,2,deGFP61485515
deGFP,61,9557,2.6547222222222224,L13,0.9231253938248267,uM,485,515,DAJ_MK_MY,20,3,deGFP61485515
deGFP,61,9557,2.6547222222222224,L14,0.06868304977945809,uM,485,515,DAJ_MK_MY,200,1,deGFP61485515
deGFP,61,9557,2.6547222222222224,L15,0.05293005671077504,uM,485,515,DAJ_MK_MY,200,2,deGFP61485515
deGFP,61,9557,2.6547222222222224,L16,0.06679269061121614,uM,485,515,DAJ_MK_MY,200,3,deGFP61485515
deGFP,61,9557,2.6547222222222224,L17,0.02772526780088217,uM,485,515,DAJ_MK_MY,500,1,deGFP61485515
deGFP,61,9557,2.6547222222222224,L18,0.02835538752362949,uM,485,515,DAJ_MK_MY,500,2,deGFP61485515
deGFP,61,9557,2.6547222222222224,L19,0.02142407057340895,uM,485,515,DAJ_MK_MY,500,3,deGFP61485515
deGFP,61,9737,2.7047222222222222,L2,8.448645242596093,uM,485,515,DAJ_MK_MY,0,1,deGFP61485515
deGFP,61,9737,2.7047222222222222,L3,8.46817895400126,uM,485,515,DAJ_MK_MY,0,2,deGFP61485515
deGFP,61,9737,2.7047222222222222,L4,8.452425960932576,uM,485,515,DAJ_MK_MY,0,3,deGFP61485515
deGFP,61,9737,2.7047222222222222,L5,7.231253938248267,uM,485,515,DAJ_MK_MY,0.2,1,deGFP61485515
deGFP,61,9737,2.7047222222222222,L6,7.376181474480151,uM,485,515,DAJ_MK_MY,0.2,2,deGFP61485515
deGFP,61,9737,2.7047222222222222,L7,7.577819785759294,uM,485,515,DAJ_MK_MY,0.2,3,deGFP61485515
deGFP,61,9737,2.7047222222222222,L8,3.7006931316950222,uM,485,515,DAJ_MK_MY,2,1,deGFP61485515
deGFP,61,9737,2.7047222222222222,L9,3.73408947700063,uM,485,515,DAJ_MK_MY,2,2,deGFP61485515
deGFP,61,9737,2.7047222222222222,L10,3.6288594833018273,uM,485,515,DAJ_MK_MY,2,3,deGFP61485515
deGFP,61,9737,2.7047222222222222,L11,0.8714555765595463,uM,485,515,DAJ_MK_MY,20,1,deGFP61485515
deGFP,61,9737,2.7047222222222222,L12,0.868935097668557,uM,485,515,DAJ_MK_MY,20,2,deGFP61485515
deGFP,61,9737,2.7047222222222222,L13,0.9269061121613106,uM,485,515,DAJ_MK_MY,20,3,deGFP61485515
deGFP,61,9737,2.7047222222222222,L14,0.05986137366099559,uM,485,515,DAJ_MK_MY,200,1,deGFP61485515
deGFP,61,9737,2.7047222222222222,L15,0.0630119722747322,uM,485,515,DAJ_MK_MY,200,2,deGFP61485515
deGFP,61,9737,2.7047222222222222,L16,0.06175173282923756,uM,485,515,DAJ_MK_MY,200,3,deGFP61485515
deGFP,61,9737,2.7047222222222222,L17,0.02142407057340895,uM,485,515,DAJ_MK_MY,500,1,deGFP61485515
deGFP,61,9737,2.7047222222222222,L18,0.011342155009451797,uM,485,515,DAJ_MK_MY,500,2,deGFP61485515
deGFP,61,9737,2.7047222222222222,L19,0.02835538752362949,uM,485,515,DAJ_MK_MY,500,3,deGFP61485515
deGFP,61,9917,2.754722222222222,L2,8.65406427221172,uM,485,515,DAJ_MK_MY,0,1,deGFP61485515
deGFP,61,9917,2.754722222222222,L3,8.534971644612476,uM,485,515,DAJ_MK_MY,0,2,deGFP61485515
deGFP,61,9917,2.754722222222222,L4,8.485822306238186,uM,485,515,DAJ_MK_MY,0,3,deGFP61485515
deGFP,61,9917,2.754722222222222,L5,7.27284183994959,uM,485,515,DAJ_MK_MY,0.2,1,deGFP61485515
deGFP,61,9917,2.754722222222222,L6,7.432262129804663,uM,485,515,DAJ_MK_MY,0.2,2,deGFP61485515
deGFP,61,9917,2.754722222222222,L7,7.643982356647763,uM,485,515,DAJ_MK_MY,0.2,3,deGFP61485515
deGFP,61,9917,2.754722222222222,L8,3.7624448645242596,uM,485,515,DAJ_MK_MY,2,1,deGFP61485515
deGFP,61,9917,2.754722222222222,L9,3.7252678008821674,uM,485,515,DAJ_MK_MY,2,2,deGFP61485515
deGFP,61,9917,2.754722222222222,L10,3.7246376811594204,uM,485,515,DAJ_MK_MY,2,3,deGFP61485515
deGFP,61,9917,2.754722222222222,L11,0.8897290485192186,uM,485,515,DAJ_MK_MY,20,1,deGFP61485515
deGFP,61,9917,2.754722222222222,L12,0.8809073724007561,uM,485,515,DAJ_MK_MY,20,2,deGFP61485515
deGFP,61,9917,2.754722222222222,L13,0.941398865784499,uM,485,515,DAJ_MK_MY,20,3,deGFP61485515
deGFP,61,9917,2.754722222222222,L14,0.05545053560176434,uM,485,515,DAJ_MK_MY,200,1,deGFP61485515
deGFP,61,9917,2.754722222222222,L15,0.05860113421550095,uM,485,515,DAJ_MK_MY,200,2,deGFP61485515
deGFP,61,9917,2.754722222222222,L16,0.06364209199747953,uM,485,515,DAJ_MK_MY,200,3,deGFP61485515
deGFP,61,9917,2.754722222222222,L17,0.02142407057340895,uM,485,515,DAJ_MK_MY,500,1,deGFP61485515
deGFP,61,9917,2.754722222222222,L18,0.018273471959672338,uM,485,515,DAJ_MK_MY,500,2,deGFP61485515
deGFP,61,9917,2.754722222222222,L19,0.02835538752362949,uM,485,515,DAJ_MK_MY,500,3,deGFP61485515
deGFP,61,10097,2.8047222222222223,L2,8.605545053560176,uM,485,515,DAJ_MK_MY,0,1,deGFP61485515
deGFP,61,10097,2.8047222222222223,L3,8.632640201638312,uM,485,515,DAJ_MK_MY,0,2,deGFP61485515
deGFP,61,10097,2.8047222222222223,L4,8.662255828607435,uM,485,515,DAJ_MK_MY,0,3,deGFP61485515
deGFP,61,10097,2.8047222222222223,L5,7.294265910522999,uM,485,515,DAJ_MK_MY,0.2,1,deGFP61485515
deGFP,61,10097,2.8047222222222223,L6,7.530560806553245,uM,485,515,DAJ_MK_MY,0.2,2,deGFP61485515
deGFP,61,10097,2.8047222222222223,L7,7.72463768115942,uM,485,515,DAJ_MK_MY,0.2,3,deGFP61485515
deGFP,61,10097,2.8047222222222223,L8,3.7599243856332705,uM,485,515,DAJ_MK_MY,2,1,deGFP61485515
deGFP,61,10097,2.8047222222222223,L9,3.7933207309388783,uM,485,515,DAJ_MK_MY,2,2,deGFP61485515
deGFP,61,10097,2.8047222222222223,L10,3.716446124763705,uM,485,515,DAJ_MK_MY,2,3,deGFP61485515
deGFP,61,10097,2.8047222222222223,L11,0.8935097668557026,uM,485,515,DAJ_MK_MY,20,1,deGFP61485515
deGFP,61,10097,2.8047222222222223,L12,0.8928796471329553,uM,485,515,DAJ_MK_MY,20,2,deGFP61485515
deGFP,61,10097,2.8047222222222223,L13,0.9451795841209829,uM,485,515,DAJ_MK_MY,20,3,deGFP61485515
deGFP,61,10097,2.8047222222222223,L14,0.06742281033396345,uM,485,515,DAJ_MK_MY,200,1,deGFP61485515
deGFP,61,10097,2.8047222222222223,L15,0.05671077504725898,uM,485,515,DAJ_MK_MY,200,2,deGFP61485515
deGFP,61,10097,2.8047222222222223,L16,0.062381852551984876,uM,485,515,DAJ_MK_MY,200,3,deGFP61485515
deGFP,61,10097,2.8047222222222223,L17,0.024574669187145556,uM,485,515,DAJ_MK_MY,500,1,deGFP61485515
deGFP,61,10097,2.8047222222222223,L18,0.023314429741650912,uM,485,515,DAJ_MK_MY,500,2,deGFP61485515
deGFP,61,10097,2.8047222222222223,L19,0.017643352236925015,uM,485,515,DAJ_MK_MY,500,3,deGFP61485515
deGFP,61,10277,2.854722222222222,L2,8.711405166981727,uM,485,515,DAJ_MK_MY,0,1,deGFP61485515
deGFP,61,10277,2.854722222222222,L3,8.702583490863265,uM,485,515,DAJ_MK_MY,0,2,deGFP61485515
deGFP,61,10277,2.854722222222222,L4,8.735349716446125,uM,485,515,DAJ_MK_MY,0,3,deGFP61485515
deGFP,61,10277,2.854722222222222,L5,7.304347826086956,uM,485,515,DAJ_MK_MY,0.2,1,deGFP61485515
deGFP,61,10277,2.854722222222222,L6,7.555135475740391,uM,485,515,DAJ_MK_MY,0.2,2,deGFP61485515
deGFP,61,10277,2.854722222222222,L7,7.742281033396345,uM,485,515,DAJ_MK_MY,0.2,3,deGFP61485515
deGFP,61,10277,2.854722222222222,L8,3.8273471959672336,uM,485,515,DAJ_MK_MY,2,1,deGFP61485515
deGFP,61,10277,2.854722222222222,L9,3.7807183364839316,uM,485,515,DAJ_MK_MY,2,2,deGFP61485515
deGFP,61,10277,2.854722222222222,L10,3.7971014492753623,uM,485,515,DAJ_MK_MY,2,3,deGFP61485515
deGFP,61,10277,2.854722222222222,L11,0.9294265910522999,uM,485,515,DAJ_MK_MY,20,1,deGFP61485515
deGFP,61,10277,2.854722222222222,L12,0.9004410838059231,uM,485,515,DAJ_MK_MY,20,2,deGFP61485515
deGFP,61,10277,2.854722222222222,L13,0.9395085066162571,uM,485,515,DAJ_MK_MY,20,3,deGFP61485515
deGFP,61,10277,2.854722222222222,L14,0.06364209199747953,uM,485,515,DAJ_MK_MY,200,1,deGFP61485515
deGFP,61,10277,2.854722222222222,L15,0.06805293005671077,uM,485,515,DAJ_MK_MY,200,2,deGFP61485515
deGFP,61,10277,2.854722222222222,L16,0.06994328922495274,uM,485,515,DAJ_MK_MY,200,3,deGFP61485515
deGFP,61,10277,2.854722222222222,L17,0.023944549464398234,uM,485,515,DAJ_MK_MY,500,1,deGFP61485515
deGFP,61,10277,2.854722222222222,L18,0.023944549464398234,uM,485,515,DAJ_MK_MY,500,2,deGFP61485515
deGFP,61,10277,2.854722222222222,L19,0.019533711405166982,uM,485,515,DAJ_MK_MY,500,3,deGFP61485515
deGFP,61,10457,2.9047222222222224,L2,8.928166351606805,uM,485,515,DAJ_MK_MY,0,1,deGFP61485515
deGFP,61,10457,2.9047222222222224,L3,8.788909892879648,uM,485,515,DAJ_MK_MY,0,2,deGFP61485515
deGFP,61,10457,2.9047222222222224,L4,8.74102079395085,uM,485,515,DAJ_MK_MY,0,3,deGFP61485515
deGFP,61,10457,2.9047222222222224,L5,7.4366729678638945,uM,485,515,DAJ_MK_MY,0.2,1,deGFP61485515
deGFP,61,10457,2.9047222222222224,L6,7.62570888468809,uM,485,515,DAJ_MK_MY,0.2,2,deGFP61485515
deGFP,61,10457,2.9047222222222224,L7,7.840579710144928,uM,485,515,DAJ_MK_MY,0.2,3,deGFP61485515
deGFP,61,10457,2.9047222222222224,L8,3.84940138626339,uM,485,515,DAJ_MK_MY,2,1,deGFP61485515
deGFP,61,10457,2.9047222222222224,L9,3.84247006931317,uM,485,515,DAJ_MK_MY,2,2,deGFP61485515
deGFP,61,10457,2.9047222222222224,L10,3.781348456206679,uM,485,515,DAJ_MK_MY,2,3,deGFP61485515
deGFP,61,10457,2.9047222222222224,L11,0.9325771896660365,uM,485,515,DAJ_MK_MY,20,1,deGFP61485515
deGFP,61,10457,2.9047222222222224,L12,0.9092627599243857,uM,485,515,DAJ_MK_MY,20,2,deGFP61485515
deGFP,61,10457,2.9047222222222224,L13,0.9521109010712034,uM,485,515,DAJ_MK_MY,20,3,deGFP61485515
deGFP,61,10457,2.9047222222222224,L14,0.06490233144297416,uM,485,515,DAJ_MK_MY,200,1,deGFP61485515
deGFP,61,10457,2.9047222222222224,L15,0.0661625708884688,uM,485,515,DAJ_MK_MY,200,2,deGFP61485515
deGFP,61,10457,2.9047222222222224,L16,0.06994328922495274,uM,485,515,DAJ_MK_MY,200,3,deGFP61485515
deGFP,61,10457,2.9047222222222224,L17,0.02205419029615627,uM,485,515,DAJ_MK_MY,500,1,deGFP61485515
deGFP,61,10457,2.9047222222222224,L18,0.020793950850661623,uM,485,515,DAJ_MK_MY,500,2,deGFP61485515
deGFP,61,10457,2.9047222222222224,L19,0.027095148078134845,uM,485,515,DAJ_MK_MY,500,3,deGFP61485515
deGFP,61,10637,2.9547222222222222,L2,8.926275992438564,uM,485,515,DAJ_MK_MY,0,1,deGFP61485515
deGFP,61,10637,2.9547222222222222,L3,8.904221802142407,uM,485,515,DAJ_MK_MY,0,2,deGFP61485515
deGFP,61,10637,2.9547222222222222,L4,8.809703843730308,uM,485,515,DAJ_MK_MY,0,3,deGFP61485515
deGFP,61,10637,2.9547222222222222,L5,7.596093257718967,uM,485,515,DAJ_MK_MY,0.2,1,deGFP61485515
deGFP,61,10637,2.9547222222222222,L6,7.723377441713926,uM,485,515,DAJ_MK_MY,0.2,2,deGFP61485515
deGFP,61,10637,2.9547222222222222,L7,7.935097668557026,uM,485,515,DAJ_MK_MY,0.2,3,deGFP61485515
deGFP,61,10637,2.9547222222222222,L8,3.850031505986137,uM,485,515,DAJ_MK_MY,2,1,deGFP61485515
deGFP,61,10637,2.9547222222222222,L9,3.890359168241966,uM,485,515,DAJ_MK_MY,2,2,deGFP61485515
deGFP,61,10637,2.9547222222222222,L10,3.8260869565217392,uM,485,515,DAJ_MK_MY,2,3,deGFP61485515
deGFP,61,10637,2.9547222222222222,L11,0.9376181474480152,uM,485,515,DAJ_MK_MY,20,1,deGFP61485515
deGFP,61,10637,2.9547222222222222,L12,0.9237555135475741,uM,485,515,DAJ_MK_MY,20,2,deGFP61485515
deGFP,61,10637,2.9547222222222222,L13,0.9659735349716445,uM,485,515,DAJ_MK_MY,20,3,deGFP61485515
deGFP,61,10637,2.9547222222222222,L14,0.07120352867044738,uM,485,515,DAJ_MK_MY,200,1,deGFP61485515
deGFP,61,10637,2.9547222222222222,L15,0.0661625708884688,uM,485,515,DAJ_MK_MY,200,2,deGFP61485515
deGFP,61,10637,2.9547222222222222,L16,0.06175173282923756,uM,485,515,DAJ_MK_MY,200,3,deGFP61485515
deGFP,61,10637,2.9547222222222222,L17,0.023314429741650912,uM,485,515,DAJ_MK_MY,500,1,deGFP61485515
deGFP,61,10637,2.9547222222222222,L18,0.02835538752362949,uM,485,515,DAJ_MK_MY,500,2,deGFP61485515
deGFP,61,10637,2.9547222222222222,L19,0.03276622558286074,uM,485,515,DAJ_MK_MY,500,3,deGFP61485515
deGFP,61,10817,3.004722222222222,L2,9.03969754253308,uM,485,515,DAJ_MK_MY,0,1,deGFP61485515
deGFP,61,10817,3.004722222222222,L3,8.970384373030877,uM,485,515,DAJ_MK_MY,0,2,deGFP61485515
deGFP,61,10817,3.004722222222222,L4,8.86830497794581,uM,485,515,DAJ_MK_MY,0,3,deGFP61485515
deGFP,61,10817,3.004722222222222,L5,7.582230623818525,uM,485,515,DAJ_MK_MY,0.2,1,deGFP61485515
deGFP,61,10817,3.004722222222222,L6,7.751102709514808,uM,485,515,DAJ_MK_MY,0.2,2,deGFP61485515
deGFP,61,10817,3.004722222222222,L7,7.914303717706365,uM,485,515,DAJ_MK_MY,0.2,3,deGFP61485515
deGFP,61,10817,3.004722222222222,L8,3.9338374291115317,uM,485,515,DAJ_MK_MY,2,1,deGFP61485515
deGFP,61,10817,3.004722222222222,L9,3.9306868304977947,uM,485,515,DAJ_MK_MY,2,2,deGFP61485515
deGFP,61,10817,3.004722222222222,L10,3.832388153749212,uM,485,515,DAJ_MK_MY,2,3,deGFP61485515
deGFP,61,10817,3.004722222222222,L11,0.9464398235664776,uM,485,515,DAJ_MK_MY,20,1,deGFP61485515
deGFP,61,10817,3.004722222222222,L12,0.9231253938248267,uM,485,515,DAJ_MK_MY,20,2,deGFP61485515
deGFP,61,10817,3.004722222222222,L13,0.9867674858223061,uM,485,515,DAJ_MK_MY,20,3,deGFP61485515
deGFP,61,10817,3.004722222222222,L14,0.06679269061121614,uM,485,515,DAJ_MK_MY,200,1,deGFP61485515
deGFP,61,10817,3.004722222222222,L15,0.06805293005671077,uM,485,515,DAJ_MK_MY,200,2,deGFP61485515
deGFP,61,10817,3.004722222222222,L16,0.07057340894770006,uM,485,515,DAJ_MK_MY,200,3,deGFP61485515
deGFP,61,10817,3.004722222222222,L17,0.02835538752362949,uM,485,515,DAJ_MK_MY,500,1,deGFP61485515
deGFP,61,10817,3.004722222222222,L18,0.018273471959672338,uM,485,515,DAJ_MK_MY,500,2,deGFP61485515
deGFP,61,10817,3.004722222222222,L19,0.018273471959672338,uM,485,515,DAJ_MK_MY,500,3,deGFP61485515
deGFP,61,10997,3.0547222222222223,L2,9.088846880907372,uM,485,515,DAJ_MK_MY,0,1,deGFP61485515
deGFP,61,10997,3.0547222222222223,L3,9.04914933837429,uM,485,515,DAJ_MK_MY,0,2,deGFP61485515
deGFP,61,10997,3.0547222222222223,L4,8.973534971644613,uM,485,515,DAJ_MK_MY,0,3,deGFP61485515
deGFP,61,10997,3.0547222222222223,L5,7.690611216131065,uM,485,515,DAJ_MK_MY,0.2,1,deGFP61485515
deGFP,61,10997,3.0547222222222223,L6,7.855702583490863,uM,485,515,DAJ_MK_MY,0.2,2,deGFP61485515
deGFP,61,10997,3.0547222222222223,L7,8.069313169502205,uM,485,515,DAJ_MK_MY,0.2,3,deGFP61485515
deGFP,61,10997,3.0547222222222223,L8,3.955891619407687,uM,485,515,DAJ_MK_MY,2,1,deGFP61485515
deGFP,61,10997,3.0547222222222223,L9,3.9193446754883423,uM,485,515,DAJ_MK_MY,2,2,deGFP61485515
deGFP,61,10997,3.0547222222222223,L10,3.9054820415879012,uM,485,515,DAJ_MK_MY,2,3,deGFP61485515
deGFP,61,10997,3.0547222222222223,L11,0.9313169502205418,uM,485,515,DAJ_MK_MY,20,1,deGFP61485515
deGFP,61,10997,3.0547222222222223,L12,0.9350976685570258,uM,485,515,DAJ_MK_MY,20,2,deGFP61485515
deGFP,61,10997,3.0547222222222223,L13,1.001890359168242,uM,485,515,DAJ_MK_MY,20,3,deGFP61485515
deGFP,61,10997,3.0547222222222223,L14,0.08128544423440454,uM,485,515,DAJ_MK_MY,200,1,deGFP61485515
deGFP,61,10997,3.0547222222222223,L15,0.06742281033396345,uM,485,515,DAJ_MK_MY,200,2,deGFP61485515
deGFP,61,10997,3.0547222222222223,L16,0.0661625708884688,uM,485,515,DAJ_MK_MY,200,3,deGFP61485515
deGFP,61,10997,3.0547222222222223,L17,0.02961562696912413,uM,485,515,DAJ_MK_MY,500,1,deGFP61485515
deGFP,61,10997,3.0547222222222223,L18,0.014492753623188406,uM,485,515,DAJ_MK_MY,500,2,deGFP61485515
deGFP,61,10997,3.0547222222222223,L19,0.02520478890989288,uM,485,515,DAJ_MK_MY,500,3,deGFP61485515
deGFP,61,11177,3.104722222222222,L2,9.161940768746062,uM,485,515,DAJ_MK_MY,0,1,deGFP61485515
deGFP,61,11177,3.104722222222222,L3,9.056710775047259,uM,485,515,DAJ_MK_MY,0,2,deGFP61485515
deGFP,61,11177,3.104722222222222,L4,8.982986767485823,uM,485,515,DAJ_MK_MY,0,3,deGFP61485515
deGFP,61,11177,3.104722222222222,L5,7.69880277252678,uM,485,515,DAJ_MK_MY,0.2,1,deGFP61485515
deGFP,61,11177,3.104722222222222,L6,7.9640831758034025,uM,485,515,DAJ_MK_MY,0.2,2,deGFP61485515
deGFP,61,11177,3.104722222222222,L7,8.029615626969123,uM,485,515,DAJ_MK_MY,0.2,3,deGFP61485515
deGFP,61,11177,3.104722222222222,L8,3.979206049149338,uM,485,515,DAJ_MK_MY,2,1,deGFP61485515
deGFP,61,11177,3.104722222222222,L9,3.942028985507246,uM,485,515,DAJ_MK_MY,2,2,deGFP61485515
deGFP,61,11177,3.104722222222222,L10,3.902331442974165,uM,485,515,DAJ_MK_MY,2,3,deGFP61485515
deGFP,61,11177,3.104722222222222,L11,0.9521109010712034,uM,485,515,DAJ_MK_MY,20,1,deGFP61485515
deGFP,61,11177,3.104722222222222,L12,0.9508506616257089,uM,485,515,DAJ_MK_MY,20,2,deGFP61485515
deGFP,61,11177,3.104722222222222,L13,1.005671077504726,uM,485,515,DAJ_MK_MY,20,3,deGFP61485515
deGFP,61,11177,3.104722222222222,L14,0.0718336483931947,uM,485,515,DAJ_MK_MY,200,1,deGFP61485515
deGFP,61,11177,3.104722222222222,L15,0.05671077504725898,uM,485,515,DAJ_MK_MY,200,2,deGFP61485515
deGFP,61,11177,3.104722222222222,L16,0.07624448645242596,uM,485,515,DAJ_MK_MY,200,3,deGFP61485515
deGFP,61,11177,3.104722222222222,L17,0.022684310018903593,uM,485,515,DAJ_MK_MY,500,1,deGFP61485515
deGFP,61,11177,3.104722222222222,L18,0.019533711405166982,uM,485,515,DAJ_MK_MY,500,2,deGFP61485515
deGFP,61,11177,3.104722222222222,L19,0.01575299306868305,uM,485,515,DAJ_MK_MY,500,3,deGFP61485515
deGFP,61,11357,3.1547222222222224,L2,9.330182734719596,uM,485,515,DAJ_MK_MY,0,1,deGFP61485515
deGFP,61,11357,3.1547222222222224,L3,9.096408317580341,uM,485,515,DAJ_MK_MY,0,2,deGFP61485515
deGFP,61,11357,3.1547222222222224,L4,9.147448015122873,uM,485,515,DAJ_MK_MY,0,3,deGFP61485515
deGFP,61,11357,3.1547222222222224,L5,7.758664146187776,uM,485,515,DAJ_MK_MY,0.2,1,deGFP61485515
deGFP,61,11357,3.1547222222222224,L6,7.971014492753623,uM,485,515,DAJ_MK_MY,0.2,2,deGFP61485515
deGFP,61,11357,3.1547222222222224,L7,8.149338374291116,uM,485,515,DAJ_MK_MY,0.2,3,deGFP61485515
deGFP,61,11357,3.1547222222222224,L8,4.018903591682419,uM,485,515,DAJ_MK_MY,2,1,deGFP61485515
deGFP,61,11357,3.1547222222222224,L9,3.993068683049779,uM,485,515,DAJ_MK_MY,2,2,deGFP61485515
deGFP,61,11357,3.1547222222222224,L10,3.96471329552615,uM,485,515,DAJ_MK_MY,2,3,deGFP61485515
deGFP,61,11357,3.1547222222222224,L11,0.9792060491493384,uM,485,515,DAJ_MK_MY,20,1,deGFP61485515
deGFP,61,11357,3.1547222222222224,L12,0.9577819785759294,uM,485,515,DAJ_MK_MY,20,2,deGFP61485515
deGFP,61,11357,3.1547222222222224,L13,1.0189035916824196,uM,485,515,DAJ_MK_MY,20,3,deGFP61485515
deGFP,61,11357,3.1547222222222224,L14,0.0661625708884688,uM,485,515,DAJ_MK_MY,200,1,deGFP61485515
deGFP,61,11357,3.1547222222222224,L15,0.07246376811594203,uM,485,515,DAJ_MK_MY,200,2,deGFP61485515
